"DEPTID","HIRE_DT","ANNUAL_RT","Gross"
"A04015","1/13/2015","19802.00","13349.71"
"B70403","1/31/2012","36774.00","37161.72"
"A99322","3/1/2001","77591.00","71458.14"
"A75062","1/14/1974","85600.00","82622.54"
"A50602","12/21/2015","29640.00","29339.45"
"A64205","10/15/2014","47950.00","62247.54"
"A50553","11/27/2000","32260.00","50878.14"
"B49411","9/20/2006","30430.00","33875.31"
"A50208","3/5/2012","40603.00","57977.68"
"A64143","6/25/1990","92778.00","104454.15"
"A65037","7/9/1993","50767.00","68899.17"
"A38001","1/17/2002","70500.00","69686.90"
"A99299","6/1/1993","83184.00","100279.05"
"A50582","2/23/1981","45978.00","52787.87"
"A67012","5/22/2017","41600.00","983.40"
"A70310","5/22/2017","29120.00","2324.00"
"A64464","5/18/2016","45895.00","48162.10"
"A64464","9/23/2015","36263.00","35927.57"
"A04015","1/5/2017","19802.00","4817.23"
"P04001","6/25/2007","24960.00","24960.00"
"A64604","8/7/1997","49139.00","48867.68"
"A99309","10/23/2000","77591.00","86774.51"
"A64466","11/15/2004","69802.00","83561.19"
"A99386","6/3/2010","38915.00","38915.00"
"A99310","4/4/1991","97309.00","94770.86"
"A03031","8/10/2015","45900.00","15163.69"
"A49100","10/25/2016","43887.00","27989.67"
"A64203","12/12/2007","65009.00","66813.87"
"P04002","5/27/2017","22464.00","13571.00"
"P04001","4/4/1997","19240.00","2628.00"
"A65026","12/4/2014","30534.00","5535.03"
"A64154","9/2/2003","67262.00","67816.92"
"A68004","2/20/1976","41391.00","95275.21"
"A50209","3/14/2005","45144.00","44634.20"
"C90786","2/8/2012","10548.00","10224.96"
"A65101","7/1/2005","26680.00","23505.56"
"A99335","3/1/2001","90000.00","192917.71"
"B70413","6/1/2010","31512.00","24034.31"
"A46001","10/30/2008","34902.00","34477.72"
"A50603","3/5/2001","43433.00","44588.88"
"A64106","8/18/2008","65009.00","70393.56"
"A99398","5/18/2009","69373.00","86576.83"
"A99399","5/12/1999","104091.00","110849.66"
"A64463","8/28/2014","67952.00","68901.02"
"A99004","11/13/1992","85190.00","98414.11"
"A24002","12/18/2006","64700.00","63582.82"
"A70103","5/22/2017","29120.00","2060.24"
"A01001","6/19/2017","117700.00","117700.00"
"A41102","1/29/2007","63300.00","63309.76"
"A29004","10/11/2016","67218.00","21889.72"
"A90201","12/2/2004","39924.00","57502.77"
"A85100","11/13/1978","56295.00","53936.66"
"A64127","9/17/1990","80801.00","98579.99"
"A68003","6/25/2014","29453.00","29605.81"
"A50401","6/22/2015","40495.00","20043.27"
"A64146","8/26/1996","101227.00","116332.91"
"A90201","4/30/1998","41087.00","59733.87"
"A99372","3/13/2003","50419.00","56144.08"
"P04001","6/27/2017","24960.00","24960.00"
"A99125","11/29/2016","48971.00","26336.99"
"A50553","10/28/2002","31345.00","44343.91"
"A99322","5/9/1995","81784.00","117471.64"
"A85302","12/26/1985","63950.00","81715.24"
"A65016","10/1/2009","58386.00","59419.50"
"A99335","12/12/1996","80387.00","93051.92"
"A64003","7/12/2017","32966.00","32966.00"
"A49104","9/29/2014","67200.00","65630.50"
"C90786","2/17/2011","10548.00","10221.33"
"A31012","4/3/2017","47723.00","9587.30"
"A75079","2/14/1978","37236.00","37809.36"
"A03085","11/13/1989","54667.00","53213.86"
"A65072","8/28/2015","5512.00","4075.40"
"A50307","2/9/1982","52397.00","45672.66"
"A50208","3/3/2014","40603.00","40984.04"
"P04002","6/8/2015","20800.00","7797.50"
"A99164","12/30/2013","58963.00","61817.13"
"A65048","8/10/2017","42153.00","42153.00"
"A50402","5/29/1990","70938.00","67253.50"
"A83001","2/1/2016","69700.00","68814.10"
"A99195","8/26/2015","49833.00","68333.09"
"A75075","12/8/2014","67218.00","64627.86"
"A75051","1/24/2011","58800.00","57591.65"
"A65501","11/10/2011","60626.00","59437.03"
"A99364","8/14/2017","28488.00","28488.00"
"A64135","8/30/1993","74021.00","92140.35"
"A70414","12/21/2015","29453.00","25931.25"
"A03027","10/19/2009","65900.00","64491.89"
"A50204","10/13/1970","81300.00","80890.60"
"B70354","10/16/2000","32260.00","34161.01"
"A30001","1/10/2011","102700.00","103162.94"
"A65033","9/25/2014","34362.00","30408.89"
"A99095","7/21/2010","69373.00","74675.35"
"A91012","4/16/2012","59500.00","57312.41"
"A99307","9/28/1992","98569.00","154261.81"
"A99410","10/4/2001","59500.00","57925.63"
"A12001","1/3/2000","66000.00","65427.54"
"A29007","2/1/2016","39098.00","34987.09"
"A06004","6/23/2008","50238.00","42522.82"
"A03089","8/26/2017","60000.00","60000.00"
"A01001","1/25/2010","64600.00","51756.59"
"A99093","7/22/2004","73454.00","89783.91"
"A64226","10/19/2011","65009.00","78393.47"
"A64141","2/23/2009","65009.00","85275.42"
"A99035","4/27/1988","83881.00","98229.02"
"A64140","6/25/1990","80801.00","89141.39"
"A06038","1/16/2007","57278.00","56842.47"
"A99408","8/15/2006","72094.00","72261.10"
"A23001","12/5/2016","77400.00","40869.22"
"A65008","10/1/2015","54500.00","52225.72"
"A64003","7/12/2017","44196.00","44196.00"
"A64604","10/11/2005","46435.00","48976.18"
"P04002","5/27/2017","20800.00","4085.00"
"A49370","6/8/2007","29453.00","27028.08"
"A99094","12/17/2008","70051.00","73114.73"
"A14006","4/13/2017","30265.00","4611.65"
"A99125","7/12/1994","82484.00","83346.59"
"B70410","7/24/2000","37669.00","38518.53"
"A99416","8/1/2017","30170.00","30170.00"
"A50306","9/22/2008","32584.00","33959.35"
"A99398","12/8/2009","69373.00","79084.61"
"A70415","8/29/2015","30368.00","25172.28"
"A64102","5/13/1991","80801.00","81084.18"
"A50608","1/2/1997","34840.00","57458.41"
"A50803","3/28/1988","67902.00","92004.38"
"A49320","3/1/1978","46693.00","51290.51"
"P04001","7/7/2008","41600.00","1615.00"
"A70105","4/19/1993","38043.00","41732.66"
"A99162","4/20/1999","78988.00","100483.58"
"A91013","2/4/2016","28931.00","25129.70"
"A64126","7/12/1999","69515.00","71735.23"
"A29002","3/10/2007","58344.00","48266.53"
"A75067","7/27/2009","34902.00","35162.60"
"A70104","8/9/2010","34902.00","36211.67"
"A99330","8/24/1995","81784.00","129677.16"
"P04001","6/19/2014","20800.00","20800.00"
"A50207","9/7/1999","43039.00","44609.24"
"A38001","6/19/2003","55056.00","55261.97"
"A41102","7/17/1989","57198.00","69392.54"
"A29001","12/24/1988","52366.00","51105.62"
"A99263","5/7/1996","81086.00","83521.59"
"A85301","8/4/2008","30411.00","28422.85"
"A32002","5/8/2017","28488.00","3247.57"
"A99001","12/19/1994","94848.00","90121.21"
"A50701","12/5/2015","63240.00","63196.45"
"A99422","7/9/2008","70735.00","83657.49"
"A75081","7/2/1984","35689.00","52858.18"
"A64133","12/12/2007","76808.00","80622.70"
"A64461","9/19/2005","69802.00","76252.91"
"A64156","8/11/1983","92778.00","94002.32"
"A06011","11/17/1997","36996.00","36690.39"
"A64133","1/15/2003","69145.00","81784.50"
"A64141","9/18/1995","114265.00","129823.86"
"A29017","6/19/2000","39609.00","38869.18"
"A85301","10/22/2009","32381.00","30407.30"
"A04002","11/12/1987","48491.00","58002.46"
"A65042","4/2/2009","40603.00","47131.74"
"B70353","11/21/1988","34091.00","33958.59"
"A50309","11/2/1996","44257.00","48022.52"
"A65095","1/18/2007","26680.00","29255.72"
"A49308","2/27/1998","37500.00","40517.81"
"A04015","9/10/2013","35378.00","39278.56"
"A49104","11/13/2012","80200.00","75707.55"
"C90786","12/1/2010","10548.00","10205.88"
"A90201","12/4/2009","38761.00","47775.44"
"A29010","11/2/2015","37415.00","39170.17"
"A14006","8/18/2016","28488.00","24605.79"
"A41101","2/25/2010","38761.00","38872.43"
"A64120","5/8/2000","71461.00","82101.29"
"A65012","11/6/2014","36446.00","36189.91"
"A50553","8/26/1991","45475.00","55742.60"
"A49410","6/15/2015","29453.00","25870.17"
"A49350","3/10/2003","49627.00","47157.24"
"A85302","12/5/1988","47242.00","47369.03"
"A38001","2/13/2003","58276.00","94507.91"
"P04002","6/1/2017","20800.00","20800.00"
"A51001","7/1/2016","87100.00","80195.48"
"A65104","7/1/2006","27480.00","26482.78"
"B68010","11/12/2001","34590.00","39847.29"
"C90786","9/27/2001","11180.00","10700.31"
"A75025","12/4/2006","50419.00","47255.54"
"A01020","9/5/2017","46920.00","46920.00"
"A83005","7/17/2006","81000.00","81315.66"
"A99330","1/4/2004","73454.00","85991.85"
"P04001","6/3/2017","24960.00","24960.00"
"A75081","12/10/1984","40137.00","43882.78"
"A50608","10/4/2012","30430.00","30467.35"
"A14001","3/8/2012","34902.00","33178.41"
"A65099","10/30/2008","26680.00","27262.28"
"A91018","1/5/2006","23920.00","9201.79"
"A64203","11/27/2000","71097.00","75430.23"
"P04002","5/27/2017","19240.00","19240.00"
"A64462","8/20/2014","67952.00","69513.54"
"A50305","9/3/2002","66106.00","59713.98"
"A65026","7/10/2008","32381.00","28075.52"
"A99298","9/12/1996","83044.00","109283.75"
"A65014","1/30/2017","59500.00","21301.89"
"A75025","1/14/2008","34902.00","32925.75"
"P04001","6/19/2014","20800.00","20800.00"
"A70415","9/21/2010","30846.00","36352.34"
"A99330","9/4/1996","81086.00","126401.75"
"A64465","8/13/2003","69802.00","74133.22"
"B70411","1/31/2004","32448.00","43705.69"
"B70413","3/27/2006","32448.00","41389.43"
"C90786","9/7/2006","10864.00","10386.49"
"A50804","3/19/2001","36996.00","46079.86"
"A99300","2/1/1988","119544.00","117653.97"
"A65100","3/7/2011","76513.00","77765.79"
"P04002","5/27/2017","20800.00","4785.00"
"A65075","3/23/2017","27449.00","6222.82"
"A70104","10/17/2005","43447.00","46215.60"
"A64139","10/5/1981","92778.00","95940.31"
"A64003","3/20/2006","83550.00","100058.50"
"A65201","3/10/2008","53284.00","52276.12"
"A75080","8/30/2004","38488.00","37846.02"
"A75087","4/26/2004","35409.00","31464.81"
"P04001","6/22/2009","24960.00","3185.59"
"A38001","7/31/2014","44901.00","42424.77"
"A50302","3/3/2003","46929.00","47639.15"
"P04001","7/7/2008","20800.00","7167.50"
"A49310","6/13/1988","54826.00","58063.41"
"A50303","5/6/1969","51281.00","54554.11"
"A49370","9/29/1975","41558.00","42215.09"
"A65004","2/18/2014","60300.00","59320.57"
"B70372","11/2/1998","32260.00","33706.56"
"A50207","4/20/1987","46693.00","46893.64"
"A04011","6/26/2006","31200.00","30468.75"
"B70411","1/26/2004","32448.00","34636.49"
"A65102","8/25/2015","25464.00","25295.18"
"P04001","6/22/2015","20800.00","20800.00"
"A65001","5/3/1996","75300.00","75594.37"
"A67012","3/14/2016","35360.00","27505.66"
"A49320","4/12/1995","53357.00","53444.11"
"A70404","11/30/2009","40603.00","56081.78"
"A50606","3/23/2015","29890.00","59059.10"
"A99195","11/23/1998","91569.00","137167.49"
"A41101","3/22/1988","127300.00","126819.47"
"A99060","1/12/2015","31017.00","30029.40"
"A14003","8/18/2016","28488.00","23469.95"
"A06017","7/17/2017","40495.00","40495.00"
"A49410","5/22/2013","29453.00","19437.16"
"C90786","4/8/2004","10864.00","10429.12"
"A85302","3/13/1986","48507.00","48153.73"
"A64464","2/16/1999","72140.00","71545.38"
"B49411","12/1/2008","32635.00","36761.03"
"A50209","9/7/1999","54134.00","54580.44"
"A70105","5/8/2017","30411.00","3621.77"
"A50303","12/31/1979","58730.00","63404.25"
"A64226","3/30/2011","65009.00","72965.23"
"A02002","12/8/2016","38915.00","20103.08"
"A70105","5/10/2004","37748.00","43921.10"
"A70415","8/29/2005","30368.00","31736.24"
"A17002","3/26/1998","47085.00","40171.29"
"A75082","8/22/1988","50491.00","59026.03"
"A50209","9/16/2002","34323.00","33128.38"
"A70410","9/23/1996","58081.00","57558.02"
"A50302","8/23/1999","48296.00","53542.34"
"A49108","2/25/2008","39983.00","44921.62"
"A84401","9/27/2010","34362.00","34399.39"
"A65075","9/23/2004","88400.00","86425.75"
"A64201","1/7/2002","73041.00","74471.67"
"A84402","3/31/2014","31482.00","46060.15"
"A54103","12/17/2016","43887.00","18942.67"
"B70105","3/1/2006","30430.00","30351.16"
"A64464","11/13/2006","69802.00","124929.77"
"A64140","7/12/1999","69515.00","83859.48"
"A49102","11/5/2005","54883.00","63680.16"
"A64139","3/15/1993","76165.00","77761.38"
"A64158","8/13/2003","71092.00","78762.66"
"A50307","10/12/2004","41821.00","55455.70"
"A64136","9/18/1995","76165.00","88399.02"
"A01001","9/25/2017","50000.00","50000.00"
"A99200","12/20/2007","72438.00","75125.07"
"A67003","8/13/2005","28600.00","7681.71"
"A99416","6/23/2007","48971.00","13584.91"
"A64155","11/10/2010","65009.00","65094.32"
"A31012","12/2/2013","57121.00","52789.22"
"A99399","1/8/2007","77400.00","59180.06"
"A85001","5/23/2016","34970.00","28803.61"
"A01001","9/25/2017","85000.00","85000.00"
"A38001","10/5/1995","86549.00","93908.08"
"A38004","5/21/2007","44901.00","46959.77"
"A01001","1/19/2016","51600.00","46498.09"
"A17001","10/8/2009","43295.00","33314.76"
"A64461","2/5/2001","72140.00","98929.09"
"A50602","8/3/2015","29453.00","22280.70"
"A38001","1/31/2002","59392.00","60995.46"
"A23001","10/11/2016","79600.00","53099.31"
"A02002","6/8/2015","31200.00","885.00"
"A64221","11/15/2004","69145.00","67387.48"
"A99304","11/21/1990","83881.00","156658.57"
"A65008","6/4/2007","62700.00","62559.04"
"A50803","5/6/2013","48158.00","57276.73"
"A83001","3/26/2007","44594.00","45358.47"
"C90786","9/27/2007","10657.00","10262.73"
"A64462","8/20/2014","67952.00","58268.95"
"A99060","10/20/2001","74134.00","124595.90"
"A88001","1/15/2009","48158.00","47639.52"
"P04002","6/1/2016","20800.00","3075.00"
"A08011","5/8/2000","32584.00","32584.03"
"A50303","10/24/1994","76890.00","69604.24"
"A75070","8/9/1982","39017.00","37434.57"
"P04001","7/11/2016","20800.00","625.00"
"A19102","12/23/2000","83800.00","82774.87"
"P04002","5/27/2017","20800.00","4600.00"
"A99127","12/8/2014","50815.00","86007.41"
"A50208","12/18/1989","45475.00","60057.34"
"A50550","6/21/2008","30430.00","30884.39"
"A85301","7/30/2009","42182.00","39055.79"
"A99124","12/27/2005","84371.00","89883.37"
"A99416","8/11/2017","48971.00","48971.00"
"A91015","1/7/1995","66800.00","64375.17"
"A91015","3/26/1998","44100.00","36039.40"
"A64465","11/15/2004","72788.00","79620.30"
"A99308","7/21/1999","92831.00","132895.55"
"A99262","4/3/1989","83881.00","149014.50"
"A65048","11/15/1993","63292.00","62767.04"
"A99365","6/19/1995","108119.00","104743.46"
"A75070","11/16/1998","47787.00","45049.15"
"A70105","1/7/2013","33342.00","36489.42"
"A65099","7/1/2006","26680.00","29139.06"
"C90786","10/16/2008","10548.00","9194.44"
"A75056","8/5/2013","65400.00","64091.94"
"A50101","9/28/2015","68300.00","67184.09"
"A99002","9/21/2010","81186.00","99337.00"
"A99335","9/25/2013","70051.00","89877.17"
"A04001","6/25/2007","39343.00","42311.49"
"A99220","8/29/2012","67719.00","72380.24"
"A64120","8/18/2008","65009.00","73835.03"
"A99425","6/18/2012","67719.00","93447.17"
"A40002","4/8/2015","37367.00","38851.51"
"B70356","6/21/2010","30430.00","28820.50"
"B70410","1/31/2004","36608.00","51265.95"
"A49350","9/2/2014","29453.00","23938.73"
"A99034","5/20/2009","70051.00","90065.92"
"A65101","7/1/2006","26680.00","27430.68"
"A50211","9/24/2016","32114.00","24578.77"
"A99005","8/22/1994","66122.00","67433.94"
"A65201","12/15/2016","36846.00","16013.48"
"A99262","11/8/2001","76892.00","102568.64"
"A99263","12/7/2006","76892.00","81739.56"
"A64001","9/17/2007","46435.00","53573.26"
"A64461","1/18/2005","72788.00","92893.99"
"A99034","10/24/2007","74134.00","93963.36"
"A99416","7/13/2017","72775.00","72775.00"
"P04001","6/25/2012","19240.00","19240.00"
"A85302","10/22/1979","48507.00","50563.77"
"A64230","10/5/1981","78527.00","91289.18"
"A64066","9/18/1995","142007.00","131082.09"
"A64156","7/20/1987","80801.00","92618.15"
"A64102","4/22/1985","78527.00","93796.49"
"A64465","11/10/2010","70350.00","82292.09"
"A49300","1/22/2013","34362.00","32479.37"
"C90786","6/16/2005","10864.00","10429.09"
"A38002","12/9/2010","46851.00","50353.10"
"B49390","5/16/1988","36545.00","41152.27"
"A02002","6/22/2015","19240.00","4848.29"
"A14001","1/26/2012","37583.00","34777.04"
"C90786","12/24/1994","11496.00","11140.43"
"A90002","3/2/2017","28488.00","8458.65"
"A70310","9/26/2016","22318.00","7564.52"
"A50606","12/1/1993","34840.00","38299.96"
"A70310","4/3/2017","22318.00","4699.67"
"A75079","11/7/1993","35294.00","27277.73"
"A65027","2/13/1996","51163.00","52095.37"
"A64108","1/15/2003","69145.00","85418.36"
"A29036","8/12/2006","57700.00","45846.46"
"A90005","7/19/1999","51096.00","46075.64"
"B70310","8/13/2009","30430.00","31964.16"
"A64210","7/20/1987","80313.00","80114.49"
"A64604","7/29/2017","37415.00","18366.40"
"A50207","9/7/1999","43039.00","51485.68"
"A99415","2/25/2008","82780.00","102365.31"
"A99349","8/9/2017","77418.00","77418.00"
"B49412","8/9/2004","30430.00","32629.86"
"A14003","9/13/2007","38488.00","35491.77"
"A31001","3/22/2007","72420.00","63393.82"
"P04001","5/27/2017","24960.00","24960.00"
"B70412","6/29/1998","37669.00","45263.68"
"B70403","6/19/1995","40081.00","42148.08"
"A70104","7/19/1995","39946.00","38455.45"
"A64462","10/3/2005","78315.00","82406.40"
"A64223","7/6/2011","66489.00","70146.45"
"P04001","6/21/2016","24960.00","13632.00"
"A99093","4/2/2014","58963.00","59602.80"
"A31014","10/10/1989","78992.00","77342.43"
"A64157","10/8/1984","80801.00","84052.54"
"A03064","4/17/1987","42524.00","41689.97"
"A64141","3/20/2006","67262.00","69772.07"
"A64604","12/22/1986","51843.00","53076.93"
"A85301","10/31/1983","48507.00","67856.64"
"A03094","7/21/1986","56752.00","55864.10"
"A30001","7/26/1999","121300.00","118815.37"
"A99004","7/22/2003","74134.00","80633.19"
"A65072","6/17/2010","5512.00","2403.60"
"A50207","2/9/1987","46693.00","77519.20"
"A85100","6/25/2015","63800.00","59709.45"
"A64123","2/23/2009","66893.00","79156.78"
"A31003","5/11/2017","51946.00","4896.82"
"A64154","10/15/2014","47950.00","58217.97"
"A67011","8/14/2017","19802.00","19802.00"
"A68007","10/10/2012","32975.00","34388.91"
"A31001","10/1/2012","73900.00","73201.14"
"A70415","8/1/2015","33342.00","39429.73"
"A64206","1/17/2001","71461.00","76544.59"
"A75060","9/11/2017","30265.00","30265.00"
"A14001","3/24/2003","35949.00","32844.86"
"A41102","8/29/2016","28488.00","22935.82"
"A50702","5/14/2001","32260.00","40198.88"
"A49106","11/10/1980","61279.00","61066.54"
"A99338","1/26/1987","44078.00","55904.21"
"A50208","4/14/2014","40603.00","45704.00"
"A99362","8/4/1997","40730.00","38622.67"
"A65012","10/1/2001","75600.00","75447.21"
"B70358","11/1/1999","34590.00","36304.03"
"A84401","9/11/2008","35480.00","36843.53"
"A70320","8/28/2017","22318.00","22318.00"
"A38001","9/13/2001","64135.00","75537.68"
"C90786","9/7/2006","10864.00","10090.64"
"A99161","6/16/1997","92393.00","135423.21"
"A99002","7/13/2000","78289.00","87576.62"
"A65072","8/10/2012","5512.00","3066.10"
"A14007","12/29/2011","34902.00","32625.62"
"A65105","11/11/2002","30146.00","29328.96"
"A65075","11/30/2015","67123.00","62012.94"
"A50302","8/19/2010","32975.00","38888.79"
"A84402","3/28/2014","28488.00","28198.46"
"A14009","6/13/2013","39343.00","36260.34"
"P04002","6/2/2001","27082.00","15445.22"
"A64154","1/7/2002","82132.00","81875.34"
"A38001","5/18/1995","66676.00","98140.79"
"A99408","7/26/1996","93244.00","87756.92"
"A50602","12/6/1993","38729.00","43061.47"
"A84402","11/30/2015","31482.00","57357.57"
"A14006","6/23/2007","28488.00","28488.00"
"A99396","6/15/2015","63300.00","60685.89"
"A29009","8/1/2011","75500.00","72702.22"
"A99386","4/14/2016","38915.00","39633.79"
"A49100","8/2/2004","48950.00","51315.51"
"A14003","10/4/2001","39609.00","40705.83"
"A99307","8/23/1995","81784.00","81784.00"
